package_key,package_filename,package_topic,table_type,internal_id,source_id,source_title,source_url_or_identifier,country_or_region,setting_or_context,patient_stage_or_process_step,condition_or_issue,topic_category_or_theme,finding_or_quote_or_case,what_happened,what_was_missed_or_identified,delay_or_timeline,product_or_system_implication,evidence_quality,source_file_path,evidence_ref
A_flows,research_evidence_package_health_system_patient_flows_2026-05-30.tar.gz,Research A / health-system patient flows,fact,F043,S44,HEARTS in the Americas: Hypertension Clinical Pathways,https://www.paho.org/en/hearts-americas/hypertension-clinical-pathways,Latin America / Caribbean,community health center / primary care,lab/vital trend missed; no follow-up ownership,,lab/vital trend missed; no follow-up ownership,"Screening must connect to protocolized treatment and follow-up, not just identify high BP.","Stage: vitals; labs ordered; lab interpretation; long-term monitoring; action: PAHO HEARTS clinical pathways standardize treatment protocols, proper BP measurement and cardiovascular risk assessment in PHC.",,,,high,02_extracted_evidence/facts.csv,research_evidence_package_health_system_patient_flows_2026-05-30.tar.gz::02_extracted_evidence/facts.csv::F043
A_flows,research_evidence_package_health_system_patient_flows_2026-05-30.tar.gz,Research A / health-system patient flows,fact,F044,S45,Specific health checkup and specific health guidance,https://www.shoken-kenpo.or.jp/eng/member/checkup/measure.html,Japan,public health screening,no follow-up ownership; normal-test trap,,no follow-up ownership; normal-test trap,Preventive flow identifies risk before symptoms but depends on participation and sustained behaviour support.,"Stage: before visit; public health screening; long-term monitoring; action: Specific health checkups screen insured people/dependents age 40+; results stratify into information provision, motivational support or proactive support.",,,,medium,02_extracted_evidence/facts.csv,research_evidence_package_health_system_patient_flows_2026-05-30.tar.gz::02_extracted_evidence/facts.csv::F044
A_flows,research_evidence_package_health_system_patient_flows_2026-05-30.tar.gz,Research A / health-system patient flows,fact,F045,S46,National Health Screening Program,https://www.nhis.or.kr/english/wbhe/policies/NationalHealthScreeningProgram.html,South Korea,public health screening,abnormal result not followed up; no follow-up ownership,,abnormal result not followed up; no follow-up ownership,Screening result delivery by mail does not ensure comprehension or completion of confirmation testing.,"Stage: before visit; public health screening; lab interpretation; follow-up; action: Patient checks eligibility, visits authorized hospital with ID/checkup card, receives results by mail; suspected disease may receive confirmation checkup.",,,,medium,02_extracted_evidence/facts.csv,research_evidence_package_health_system_patient_flows_2026-05-30.tar.gz::02_extracted_evidence/facts.csv::F045
A_flows,research_evidence_package_health_system_patient_flows_2026-05-30.tar.gz,Research A / health-system patient flows,fact,F046,S47,Danish Cancer Patient Pathways: three-legged strategy,https://www.all-can.org/efficiency-hub/danish-cancer-patient-pathways-three-legged-strategy-for-faster-referral-and-diagnosis-of-cancer/,Denmark,primary care / specialist clinic,rare disease delay; referral delay; no one connected the dots,,rare disease delay; referral delay; no one connected the dots,"Countries need a route for serious nonspecific symptoms, not only organ-specific red flags.",Stage: medical history; labs ordered; referral; specialist review; action: Three-legged strategy: urgent alarm symptoms to organ-specific pathways; serious nonspecific symptoms to tests and diagnostic centres; vague low-risk symptoms managed by GP with diagnostic access.,,,,medium,02_extracted_evidence/facts.csv,research_evidence_package_health_system_patient_flows_2026-05-30.tar.gz::02_extracted_evidence/facts.csv::F046
A_flows,research_evidence_package_health_system_patient_flows_2026-05-30.tar.gz,Research A / health-system patient flows,fact,F047,S48,Risk of cancer and serious disease in Danish patients with urgent referral for NSSC,https://www.nature.com/articles/s41416-024-02620-y,Denmark,specialist clinic / diagnostic centre,rare disease delay; referral delay; normal-test trap,,rare disease delay; referral delay; normal-test trap,Nonspecific symptoms can represent high-yield diagnostic risk when systematically routed.,Stage: referral; specialist review; labs/imaging ordered; action: Cohort study of urgent referral to Denmark's non-organ-specific cancer pathway; around one fifth had cancer.,,,,high,02_extracted_evidence/facts.csv,research_evidence_package_health_system_patient_flows_2026-05-30.tar.gz::02_extracted_evidence/facts.csv::F047
A_flows,research_evidence_package_health_system_patient_flows_2026-05-30.tar.gz,Research A / health-system patient flows,fact,F048,S49,Healthcare Israel,https://www1.health.gov.il/en/landing-pages/healthcare-israel/healthcare-israel/,Israel,primary care,lab trend missed; no one connected the dots,,lab trend missed; no one connected the dots,Digitized history reduces fragmentation but still requires pattern recognition and alert design.,Stage: before visit; first clinician assessment; long-term monitoring; action: Israel's HMO-based system begins with family doctor/community health centers and uses longstanding digital records/HIE to give clinicians historical data at point of care.,,,,medium,02_extracted_evidence/facts.csv,research_evidence_package_health_system_patient_flows_2026-05-30.tar.gz::02_extracted_evidence/facts.csv::F048
A_flows,research_evidence_package_health_system_patient_flows_2026-05-30.tar.gz,Research A / health-system patient flows,fact,F049,S50,Maccabi Healthcare Services: Diagnostic Services,https://www.maccabi4u.co.il/en/46562/main_english/our-healthcare-system/diagnostic-services/,Israel,hospital outpatient / diagnostic services,abnormal result not followed up; no follow-up ownership,,abnormal result not followed up; no follow-up ownership,Result delivery is not the same as result action.,Stage: labs ordered; imaging ordered; lab interpretation; follow-up; action: Diagnostic services are computerized from referral through collection/test and result delivery to physician and user stations; teleradiology centralizes interpretation for distant sites.,,,,medium,02_extracted_evidence/facts.csv,research_evidence_package_health_system_patient_flows_2026-05-30.tar.gz::02_extracted_evidence/facts.csv::F049
A_flows,research_evidence_package_health_system_patient_flows_2026-05-30.tar.gz,Research A / health-system patient flows,fact,F050,S52,"Data analysis reveals common errors that prevent patients from getting timely, accurate diagnoses",https://home.ecri.org/blogs/ecri-news/data-analysis-reveals-common-errors-that-prevent-patients-from-getting-timely-accurate-diagnoses,US,cross-setting,documentation error; poor handoff; abnormal result not followed up,,documentation error; poor handoff; abnormal result not followed up,"Diagnostic failure is often an operations/communication problem, not just cognitive error.","Stage: labs ordered; imaging ordered; referral; follow-up; action: Analysis of >3,000 diagnostic safety events found many errors in the testing process plus monitoring/follow-up and referral/consultation phases.",,,,medium,02_extracted_evidence/facts.csv,research_evidence_package_health_system_patient_flows_2026-05-30.tar.gz::02_extracted_evidence/facts.csv::F050
A_flows,research_evidence_package_health_system_patient_flows_2026-05-30.tar.gz,Research A / health-system patient flows,fact,F051,S53,Undiagnosed: When Your Rare Diagnosis Comes 30 Years Late,https://rarediseases.org/undiagnosed-when-your-rare-diagnosis-comes-30-years-late/,US,specialist clinic / rare disease,rare disease delay; patient self-advocacy required; no one connected the dots,,rare disease delay; patient self-advocacy required; no one connected the dots,Rare disease patients often carry the pattern across disconnected visits themselves.,Stage: repeat visit; specialist review; imaging/genetic/special testing; action: Patient story describes self-advocacy leading to specialist programme review and eventual rare diagnosis after decades.,,,,low,02_extracted_evidence/facts.csv,research_evidence_package_health_system_patient_flows_2026-05-30.tar.gz::02_extracted_evidence/facts.csv::F051
A_flows,research_evidence_package_health_system_patient_flows_2026-05-30.tar.gz,Research A / health-system patient flows,fact,F052,S54,Living with CKD: diagnosis experiences,https://kidneycareuk.org/kidney-disease-information/your-stories/ckd-diagnosis-experiences/,UK,primary care / chronic disease,chronic illness invalidation; lab trend missed; documentation error,,chronic illness invalidation; lab trend missed; documentation error,Chronic illness identification can fail even when data exists if communication/records are not visible.,"Stage: medical history; lab interpretation; diagnosis discussion; action: Advocacy patient stories describe how CKD diagnosis experiences can involve communication problems, dismissed symptoms and records not seen.",,,,low,02_extracted_evidence/facts.csv,research_evidence_package_health_system_patient_flows_2026-05-30.tar.gz::02_extracted_evidence/facts.csv::F052
A_flows,research_evidence_package_health_system_patient_flows_2026-05-30.tar.gz,Research A / health-system patient flows,fact,F053,S56,Types and Origins of Diagnostic Errors in Primary Care Settings,https://jamanetwork.com/journals/jamainternalmedicine/fullarticle/1656540,US,primary care,incomplete history; physical exam missed; repeated visits ignored,,incomplete history; physical exam missed; repeated visits ignored,The highest-yield diagnostic signals may appear only after a return visit or hospitalization.,Stage: first clinician assessment; medical history; physical exam; labs ordered; action: Study identified primary-care diagnostic errors using EHR triggers such as unplanned hospitalization/return visits/ED visits after index primary-care encounter.,,,,high,02_extracted_evidence/facts.csv,research_evidence_package_health_system_patient_flows_2026-05-30.tar.gz::02_extracted_evidence/facts.csv::F053
